actor,test_year,param,alpha,V
flexible_load,2021,5.0,0.9,0.4985611510791367
flexible_load,2021,5.0,0.92,0.495251798561151
flexible_load,2021,5.0,0.94,0.4919424460431655
flexible_load,2021,5.0,0.96,0.4886330935251798
flexible_load,2021,5.0,0.98,0.4853237410071942
flexible_load,2021,5.0,1.0,0.48201438848920863
flexible_load,2021,5.0,1.1,0.4654676258992806
flexible_load,2021,5.0,1.2,0.44892086330935244
flexible_load,2021,5.0,1.3,0.4323741007194244
flexible_load,2021,5.0,1.4,0.41582733812949646
flexible_load,2021,5.0,1.5,0.3992805755395683
flexible_load,2021,5.0,1.6,0.38273381294964026
flexible_load,2021,5.0,1.7,0.3661870503597121
flexible_load,2021,5.0,1.8,0.3496402877697842
flexible_load,2021,5.0,1.9,0.33309352517985613
flexible_load,2021,5.0,2.0,0.316546762589928
flexible_load,2021,5.0,2.1,0.29999999999999993
flexible_load,2021,5.0,2.2,0.2834532374100719
flexible_load,2021,5.0,2.3,0.26690647482014396
flexible_load,2021,5.0,2.4,0.2503597122302157
flexible_load,2021,5.0,2.5,0.23381294964028776
flexible_load,2021,5.0,2.6,0.2172661870503596
flexible_load,2021,5.0,2.7,0.20071942446043167
flexible_load,2021,5.0,2.8,0.18417266187050363
flexible_load,2021,5.0,2.9,0.16762589928057547
flexible_load,2021,5.0,3.0,0.15107913669064754
flexible_load,2021,5.0,3.1,0.1345323741007194
flexible_load,2021,5.0,3.2,0.11798561151079134
flexible_load,2021,5.0,3.3,0.10143884892086319
flexible_load,2021,5.0,3.4,0.08489208633093526
flexible_load,2021,5.0,3.5,0.0683453237410071
flexible_load,2021,5.0,3.6,0.05179856115107906
flexible_load,2021,5.0,3.7,0.035251798561150904
flexible_load,2021,5.0,3.8,0.018705035971222972
flexible_load,2021,5.0,3.9,0.0021582733812950394
flexible_load,2021,5.0,4.0,-0.014388489208633226
flexible_load,2021,5.0,4.1,-0.030935251798561048
flexible_load,2021,5.0,4.2,-0.04748201438848931
flexible_load,2021,5.0,4.3,-0.06402877697841736
flexible_load,2021,5.0,4.4,-0.0805755395683454
flexible_load,2021,5.0,4.5,-0.09712230215827344
flexible_load,2021,5.0,4.6,-0.11366906474820149
flexible_load,2021,5.0,4.7,-0.13021582733812953
flexible_load,2021,5.0,4.8,-0.14676258992805757
flexible_load,2021,5.0,4.9,-0.16330935251798562
flexible_load,2021,5.0,5.0,-0.17985611510791366
flexible_load,2021,5.0,5.1,-0.1964028776978417
flexible_load,2021,5.0,5.2,-0.21294964028776975
flexible_load,2021,5.0,5.3,-0.2294964028776978
flexible_load,2021,5.0,5.4,-0.24604316546762606
flexible_load,2021,5.0,5.5,-0.2625899280575539
flexible_load,2021,5.0,5.6,-0.2791366906474819
flexible_load,2021,5.0,5.7,-0.29568345323740997
flexible_load,2021,5.0,5.8,-0.312230215827338
flexible_load,2021,5.0,5.9,-0.3287769784172663
flexible_load,2021,5.0,6.0,-0.3453237410071941
flexible_load,2021,5.0,6.1,-0.36187050359712214
flexible_load,2021,5.0,6.2,-0.3784172661870504
flexible_load,2021,5.0,6.3,-0.3949640287769782
flexible_load,2021,5.0,6.4,-0.4115107913669065
flexible_load,2021,5.0,6.5,-0.4280575539568343
flexible_load,2021,5.0,6.6,-0.4446043165467626
flexible_load,2021,5.0,6.7,-0.4611510791366906
flexible_load,2021,5.0,6.8,-0.47769784172661867
flexible_load,2021,5.0,6.9,-0.4942446043165467
flexible_load,2021,5.0,7.0,-0.510791366906475
flexible_load,2021,5.0,7.1,-0.5273381294964028
flexible_load,2021,5.0,7.2,-0.5438848920863311
flexible_load,2021,5.0,7.3,-0.5604316546762589
flexible_load,2021,5.0,7.4,-0.5769784172661871
flexible_load,2021,5.0,7.5,-0.5935251798561152
flexible_load,2021,5.0,7.6,-0.610071942446043
flexible_load,2021,5.0,7.7,-0.6266187050359713
flexible_load,2021,5.0,7.8,-0.6431654676258993
flexible_load,2021,5.0,7.9,-0.6597122302158274
flexible_load,2021,5.0,8.0,-0.6762589928057554
flexible_load,2021,15.0,0.02,0.6441726618705036
flexible_load,2021,15.0,0.04,0.640863309352518
flexible_load,2021,15.0,0.06,0.6375539568345323
flexible_load,2021,15.0,0.08,0.6342446043165467
flexible_load,2021,15.0,0.1,0.6309352517985611
flexible_load,2021,15.0,0.12,0.6276258992805754
flexible_load,2021,15.0,0.14,0.62431654676259
flexible_load,2021,15.0,0.16,0.6210071942446043
flexible_load,2021,15.0,0.18,0.6176978417266188
flexible_load,2021,15.0,0.2,0.6143884892086331
flexible_load,2021,15.0,0.22,0.6110791366906475
flexible_load,2021,15.0,0.24,0.6077697841726619
flexible_load,2021,15.0,0.26,0.6044604316546762
flexible_load,2021,15.0,0.28,0.6011510791366906
flexible_load,2021,15.0,0.3,0.597841726618705
flexible_load,2021,15.0,0.32,0.5945323741007194
flexible_load,2021,15.0,0.34,0.5912230215827339
flexible_load,2021,15.0,0.36,0.5879136690647482
flexible_load,2021,15.0,0.38,0.5846043165467626
flexible_load,2021,15.0,0.4,0.581294964028777
flexible_load,2021,15.0,0.42,0.5779856115107913
flexible_load,2021,15.0,0.44,0.5746762589928057
flexible_load,2021,15.0,0.46,0.5713669064748201
flexible_load,2021,15.0,0.48,0.5680575539568344
flexible_load,2021,15.0,0.5,0.564748201438849
flexible_load,2021,15.0,0.52,0.5614388489208633
flexible_load,2021,15.0,0.54,0.5581294964028777
flexible_load,2021,15.0,0.56,0.5548201438848921
flexible_load,2021,15.0,0.58,0.5515107913669064
flexible_load,2021,15.0,0.6,0.5482014388489208
flexible_load,2021,15.0,0.62,0.5448920863309352
flexible_load,2021,15.0,0.64,0.5415827338129495
flexible_load,2021,15.0,0.66,0.538273381294964
flexible_load,2021,15.0,0.68,0.5349640287769784
flexible_load,2021,15.0,0.7,0.5316546762589928
flexible_load,2021,15.0,0.72,0.5283453237410072
flexible_load,2021,15.0,0.74,0.5250359712230215
flexible_load,2021,15.0,0.76,0.521726618705036
flexible_load,2021,15.0,0.78,0.5184172661870503
flexible_load,2021,15.0,0.8,0.5151079136690647
flexible_load,2021,15.0,0.82,0.5117985611510791
flexible_load,2021,15.0,0.84,0.5084892086330934
flexible_load,2021,15.0,0.86,0.505179856115108
flexible_load,2021,15.0,0.88,0.5018705035971223
flexible_load,2021,15.0,0.9,0.4985611510791367
flexible_load,2021,15.0,0.92,0.495251798561151
flexible_load,2021,15.0,0.94,0.4919424460431655
flexible_load,2021,15.0,0.96,0.4886330935251798
flexible_load,2021,15.0,0.98,0.4853237410071942
flexible_load,2021,15.0,1.0,0.48201438848920863
flexible_load,2021,15.0,1.1,0.4654676258992806
flexible_load,2021,15.0,1.2,0.44892086330935244
flexible_load,2021,15.0,1.3,0.4323741007194244
flexible_load,2021,15.0,1.4,0.41582733812949646
flexible_load,2021,15.0,1.5,0.3992805755395683
flexible_load,2021,15.0,1.6,0.38273381294964026
flexible_load,2021,15.0,1.7,0.3661870503597121
flexible_load,2021,15.0,1.8,0.3496402877697842
flexible_load,2021,15.0,1.9,0.33309352517985613
flexible_load,2021,15.0,2.0,0.316546762589928
flexible_load,2021,15.0,2.1,0.29999999999999993
flexible_load,2021,15.0,2.2,0.2834532374100719
flexible_load,2021,15.0,2.3,0.26690647482014396
flexible_load,2021,15.0,2.4,0.2503597122302157
flexible_load,2021,15.0,2.5,0.23381294964028776
flexible_load,2021,15.0,2.6,0.2172661870503596
flexible_load,2021,15.0,2.7,0.20071942446043167
flexible_load,2021,15.0,2.8,0.18417266187050363
flexible_load,2021,15.0,2.9,0.16762589928057547
flexible_load,2021,15.0,3.0,0.15107913669064754
flexible_load,2021,15.0,3.1,0.1345323741007194
flexible_load,2021,15.0,3.2,0.11798561151079134
flexible_load,2021,15.0,3.3,0.10143884892086319
flexible_load,2021,15.0,3.4,0.08489208633093526
flexible_load,2021,15.0,3.5,0.0683453237410071
flexible_load,2021,15.0,3.6,0.05179856115107906
flexible_load,2021,15.0,3.7,0.035251798561150904
flexible_load,2021,15.0,3.8,0.018705035971222972
flexible_load,2021,15.0,3.9,0.0021582733812950394
flexible_load,2021,15.0,4.0,-0.014388489208633226
flexible_load,2021,15.0,4.1,-0.030935251798561048
flexible_load,2021,15.0,4.2,-0.04748201438848931
flexible_load,2021,15.0,4.3,-0.06402877697841736
flexible_load,2021,15.0,4.4,-0.0805755395683454
flexible_load,2021,15.0,4.5,-0.09712230215827344
flexible_load,2021,15.0,4.6,-0.11366906474820149
flexible_load,2021,15.0,4.7,-0.13021582733812953
flexible_load,2021,15.0,4.8,-0.14676258992805757
flexible_load,2021,15.0,4.9,-0.16330935251798562
flexible_load,2021,15.0,5.0,-0.17985611510791366
flexible_load,2021,15.0,5.1,-0.1964028776978417
flexible_load,2021,15.0,5.2,-0.21294964028776975
flexible_load,2021,15.0,5.3,-0.2294964028776978
flexible_load,2021,15.0,5.4,-0.24604316546762606
flexible_load,2021,15.0,5.5,-0.2625899280575539
flexible_load,2021,15.0,5.6,-0.2791366906474819
flexible_load,2021,15.0,5.7,-0.29568345323740997
flexible_load,2021,15.0,5.8,-0.312230215827338
flexible_load,2021,15.0,5.9,-0.3287769784172663
flexible_load,2021,15.0,6.0,-0.3453237410071941
flexible_load,2021,15.0,6.1,-0.36187050359712214
flexible_load,2021,15.0,6.2,-0.3784172661870504
flexible_load,2021,15.0,6.3,-0.3949640287769782
flexible_load,2021,15.0,6.4,-0.4115107913669065
flexible_load,2021,15.0,6.5,-0.4280575539568343
flexible_load,2021,15.0,6.6,-0.4446043165467626
flexible_load,2021,15.0,6.7,-0.4611510791366906
flexible_load,2021,15.0,6.8,-0.47769784172661867
flexible_load,2021,15.0,6.9,-0.4942446043165467
flexible_load,2021,15.0,7.0,-0.510791366906475
flexible_load,2021,15.0,7.1,-0.5273381294964028
flexible_load,2021,15.0,7.2,-0.5438848920863311
flexible_load,2021,15.0,7.3,-0.5604316546762589
flexible_load,2021,15.0,7.4,-0.5769784172661871
flexible_load,2021,15.0,7.5,-0.5935251798561152
flexible_load,2021,15.0,7.6,-0.610071942446043
flexible_load,2021,15.0,7.7,-0.6266187050359713
flexible_load,2021,15.0,7.8,-0.6431654676258993
flexible_load,2021,15.0,7.9,-0.6597122302158274
flexible_load,2021,15.0,8.0,-0.6762589928057554
premium_generator,2022,40.0,0.02,0.547
premium_generator,2022,40.0,0.04,0.544
premium_generator,2022,40.0,0.06,0.5410000000000001
premium_generator,2022,40.0,0.08,0.538
premium_generator,2022,40.0,0.1,0.5350000000000001
premium_generator,2022,40.0,0.12,0.532
premium_generator,2022,40.0,0.14,0.529
premium_generator,2022,40.0,0.16,0.526
premium_generator,2022,40.0,0.18,0.5230000000000001
premium_generator,2022,40.0,0.2,0.52
premium_generator,2022,40.0,0.22,0.5170000000000001
premium_generator,2022,40.0,0.24,0.514
premium_generator,2022,40.0,0.26,0.5110000000000001
premium_generator,2022,40.0,0.28,0.508
premium_generator,2022,40.0,0.3,0.5050000000000001
premium_generator,2022,40.0,0.32,0.502
premium_generator,2022,40.0,0.34,0.4990000000000001
premium_generator,2022,40.0,0.36,0.496
premium_generator,2022,40.0,0.38,0.493
premium_generator,2022,40.0,0.4,0.49
premium_generator,2022,40.0,0.42,0.4870000000000001
premium_generator,2022,40.0,0.44,0.4840000000000001
premium_generator,2022,40.0,0.46,0.4810000000000001
premium_generator,2022,40.0,0.48,0.4780000000000001
premium_generator,2022,40.0,0.5,0.4750000000000001
premium_generator,2022,40.0,0.52,0.472
premium_generator,2022,40.0,0.54,0.4690000000000001
premium_generator,2022,40.0,0.56,0.4660000000000001
premium_generator,2022,40.0,0.58,0.4630000000000001
premium_generator,2022,40.0,0.6,0.4600000000000001
premium_generator,2022,40.0,0.62,0.4570000000000001
premium_generator,2022,40.0,0.64,0.45400000000000007
premium_generator,2022,40.0,0.66,0.45100000000000007
premium_generator,2022,40.0,0.68,0.44800000000000006
premium_generator,2022,40.0,0.7,0.44500000000000006
premium_generator,2022,40.0,0.72,0.44200000000000006
premium_generator,2022,40.0,0.74,0.43900000000000006
premium_generator,2022,40.0,0.76,0.43600000000000005
premium_generator,2022,40.0,0.78,0.43300000000000005
premium_generator,2022,40.0,0.8,0.43000000000000005
premium_generator,2022,40.0,0.82,0.42700000000000005
premium_generator,2022,40.0,0.84,0.42400000000000015
premium_generator,2022,40.0,0.86,0.42100000000000004
premium_generator,2022,40.0,0.88,0.41800000000000004
premium_generator,2022,40.0,0.9,0.41500000000000004
premium_generator,2022,40.0,0.92,0.41200000000000003
premium_generator,2022,40.0,0.94,0.40900000000000003
premium_generator,2022,40.0,0.96,0.406
premium_generator,2022,40.0,0.98,0.40300000000000014
premium_generator,2022,40.0,1.0,0.4
premium_generator,2022,40.0,1.1,0.385
premium_generator,2022,40.0,1.2,0.37
premium_generator,2022,40.0,1.3,0.3550000000000001
premium_generator,2022,40.0,1.4,0.3400000000000001
premium_generator,2022,40.0,1.5,0.32500000000000007
premium_generator,2022,40.0,1.6,0.31000000000000005
premium_generator,2022,40.0,1.7,0.29500000000000015
premium_generator,2022,40.0,1.8,0.28
premium_generator,2022,40.0,1.9,0.2650000000000001
premium_generator,2022,40.0,2.0,0.25
premium_generator,2022,40.0,2.1,0.235
premium_generator,2022,40.0,2.2,0.21999999999999997
premium_generator,2022,40.0,2.3,0.20500000000000007
premium_generator,2022,40.0,2.4,0.19000000000000006
premium_generator,2022,40.0,2.5,0.17500000000000004
premium_generator,2022,40.0,2.6,0.16000000000000003
premium_generator,2022,40.0,2.7,0.14500000000000002
premium_generator,2022,40.0,2.8,0.13000000000000012
premium_generator,2022,40.0,2.9,0.1150000000000001
premium_generator,2022,40.0,3.0,0.10000000000000009
premium_generator,2022,40.0,3.1,0.08500000000000008
premium_generator,2022,40.0,3.2,0.07000000000000017
premium_generator,2022,40.0,3.3,0.05500000000000016
premium_generator,2022,40.0,3.4,0.04000000000000015
premium_generator,2022,40.0,3.5,0.025000000000000133
premium_generator,2022,40.0,3.6,0.010000000000000009
premium_generator,2022,40.0,3.7,-0.004999999999999893
premium_generator,2022,40.0,3.8,-0.019999999999999796
premium_generator,2022,40.0,3.9,-0.03499999999999992
premium_generator,2022,40.0,4.0,-0.04999999999999982
premium_generator,2022,40.0,4.1,-0.06499999999999995
premium_generator,2022,40.0,4.2,-0.07999999999999985
premium_generator,2022,40.0,4.3,-0.09499999999999997
premium_generator,2022,40.0,4.4,-0.1100000000000001
premium_generator,2022,40.0,4.5,-0.12499999999999978
premium_generator,2022,40.0,4.6,-0.1399999999999999
premium_generator,2022,40.0,4.7,-0.15500000000000003
premium_generator,2022,40.0,4.8,-0.1699999999999997
premium_generator,2022,40.0,4.9,-0.18500000000000005
premium_generator,2022,40.0,5.0,-0.19999999999999996
premium_generator,2022,40.0,5.1,-0.21499999999999986
premium_generator,2022,40.0,5.2,-0.22999999999999998
premium_generator,2022,40.0,5.3,-0.24499999999999988
premium_generator,2022,40.0,5.4,-0.26
premium_generator,2022,40.0,5.5,-0.2749999999999999
premium_generator,2022,40.0,5.6,-0.2899999999999998
premium_generator,2022,40.0,5.7,-0.30499999999999994
premium_generator,2022,40.0,5.8,-0.31999999999999984
premium_generator,2022,40.0,5.9,-0.33499999999999996
premium_generator,2022,40.0,6.0,-0.34999999999999987
premium_generator,2022,40.0,6.1,-0.36499999999999977
premium_generator,2022,40.0,6.2,-0.3800000000000001
premium_generator,2022,40.0,6.3,-0.3949999999999998
premium_generator,2022,40.0,6.4,-0.41000000000000014
premium_generator,2022,40.0,6.5,-0.4249999999999998
premium_generator,2022,40.0,6.6,-0.43999999999999995
premium_generator,2022,40.0,6.7,-0.45499999999999985
premium_generator,2022,40.0,6.8,-0.47
premium_generator,2022,40.0,6.9,-0.4850000000000001
premium_generator,2022,40.0,7.0,-0.5
premium_generator,2022,40.0,7.1,-0.5149999999999997
premium_generator,2022,40.0,7.2,-0.53
premium_generator,2022,40.0,7.3,-0.5449999999999997
premium_generator,2022,40.0,7.4,-0.56
premium_generator,2022,40.0,7.5,-0.575
premium_generator,2022,40.0,7.6,-0.5899999999999999
premium_generator,2022,40.0,7.7,-0.605
premium_generator,2022,40.0,7.8,-0.6199999999999999
premium_generator,2022,40.0,7.9,-0.635
premium_generator,2022,40.0,8.0,-0.6499999999999999
premium_generator,2022,60.0,0.02,0.547
premium_generator,2022,60.0,0.04,0.544
premium_generator,2022,60.0,0.06,0.5410000000000001
premium_generator,2022,60.0,0.08,0.538
premium_generator,2022,60.0,0.1,0.5350000000000001
premium_generator,2022,60.0,0.12,0.532
premium_generator,2022,60.0,0.14,0.529
premium_generator,2022,60.0,0.16,0.526
premium_generator,2022,60.0,0.18,0.5230000000000001
premium_generator,2022,60.0,0.2,0.52
premium_generator,2022,60.0,0.22,0.5170000000000001
premium_generator,2022,60.0,0.24,0.514
premium_generator,2022,60.0,0.26,0.5110000000000001
premium_generator,2022,60.0,0.28,0.508
premium_generator,2022,60.0,0.3,0.5050000000000001
premium_generator,2022,60.0,0.32,0.502
premium_generator,2022,60.0,0.34,0.4990000000000001
premium_generator,2022,60.0,0.36,0.496
premium_generator,2022,60.0,0.38,0.493
premium_generator,2022,60.0,0.4,0.49
premium_generator,2022,60.0,0.42,0.4870000000000001
premium_generator,2022,60.0,0.44,0.4840000000000001
premium_generator,2022,60.0,0.46,0.4810000000000001
premium_generator,2022,60.0,0.48,0.4780000000000001
premium_generator,2022,60.0,0.5,0.4750000000000001
premium_generator,2022,60.0,0.52,0.472
premium_generator,2022,60.0,0.54,0.4690000000000001
premium_generator,2022,60.0,0.56,0.4660000000000001
premium_generator,2022,60.0,0.58,0.4630000000000001
premium_generator,2022,60.0,0.6,0.4600000000000001
premium_generator,2022,60.0,0.62,0.4570000000000001
premium_generator,2022,60.0,0.64,0.45400000000000007
premium_generator,2022,60.0,0.66,0.45100000000000007
premium_generator,2022,60.0,0.68,0.44800000000000006
premium_generator,2022,60.0,0.7,0.44500000000000006
premium_generator,2022,60.0,0.72,0.44200000000000006
premium_generator,2022,60.0,0.74,0.43900000000000006
premium_generator,2022,60.0,0.76,0.43600000000000005
premium_generator,2022,60.0,0.78,0.43300000000000005
premium_generator,2022,60.0,0.8,0.43000000000000005
premium_generator,2022,60.0,0.82,0.42700000000000005
premium_generator,2022,60.0,0.84,0.42400000000000015
premium_generator,2022,60.0,0.86,0.42100000000000004
premium_generator,2022,60.0,0.88,0.41800000000000004
premium_generator,2022,60.0,0.9,0.41500000000000004
premium_generator,2022,60.0,0.92,0.41200000000000003
premium_generator,2022,60.0,0.94,0.40900000000000003
premium_generator,2022,60.0,0.96,0.406
premium_generator,2022,60.0,0.98,0.40300000000000014
premium_generator,2022,60.0,1.0,0.4
premium_generator,2022,60.0,1.1,0.385
premium_generator,2022,60.0,1.2,0.37
premium_generator,2022,60.0,1.3,0.3550000000000001
premium_generator,2022,60.0,1.4,0.3400000000000001
premium_generator,2022,60.0,1.5,0.32500000000000007
premium_generator,2022,60.0,1.6,0.31000000000000005
premium_generator,2022,60.0,1.7,0.29500000000000015
premium_generator,2022,60.0,1.8,0.28
premium_generator,2022,60.0,1.9,0.2650000000000001
premium_generator,2022,60.0,2.0,0.25
premium_generator,2022,60.0,2.1,0.235
premium_generator,2022,60.0,2.2,0.21999999999999997
premium_generator,2022,60.0,2.3,0.20500000000000007
premium_generator,2022,60.0,2.4,0.19000000000000006
premium_generator,2022,60.0,2.5,0.17500000000000004
premium_generator,2022,60.0,2.6,0.16000000000000003
premium_generator,2022,60.0,2.7,0.14500000000000002
premium_generator,2022,60.0,2.8,0.13000000000000012
premium_generator,2022,60.0,2.9,0.1150000000000001
premium_generator,2022,60.0,3.0,0.10000000000000009
premium_generator,2022,60.0,3.1,0.08500000000000008
premium_generator,2022,60.0,3.2,0.07000000000000017
premium_generator,2022,60.0,3.3,0.05500000000000016
premium_generator,2022,60.0,3.4,0.04000000000000015
premium_generator,2022,60.0,3.5,0.025000000000000133
premium_generator,2022,60.0,3.6,0.010000000000000009
premium_generator,2022,60.0,3.7,-0.004999999999999893
premium_generator,2022,60.0,3.8,-0.019999999999999796
premium_generator,2022,60.0,3.9,-0.03499999999999992
premium_generator,2022,60.0,4.0,-0.04999999999999982
premium_generator,2022,60.0,4.1,-0.06499999999999995
premium_generator,2022,60.0,4.2,-0.07999999999999985
premium_generator,2022,60.0,4.3,-0.09499999999999997
premium_generator,2022,60.0,4.4,-0.1100000000000001
premium_generator,2022,60.0,4.5,-0.12499999999999978
premium_generator,2022,60.0,4.6,-0.1399999999999999
premium_generator,2022,60.0,4.7,-0.15500000000000003
premium_generator,2022,60.0,4.8,-0.1699999999999997
premium_generator,2022,60.0,4.9,-0.18500000000000005
premium_generator,2022,60.0,5.0,-0.19999999999999996
premium_generator,2022,60.0,5.1,-0.21499999999999986
premium_generator,2022,60.0,5.2,-0.22999999999999998
premium_generator,2022,60.0,5.3,-0.24499999999999988
premium_generator,2022,60.0,5.4,-0.26
premium_generator,2022,60.0,5.5,-0.2749999999999999
premium_generator,2022,60.0,5.6,-0.2899999999999998
premium_generator,2022,60.0,5.7,-0.30499999999999994
premium_generator,2022,60.0,5.8,-0.31999999999999984
premium_generator,2022,60.0,5.9,-0.33499999999999996
premium_generator,2022,60.0,6.0,-0.34999999999999987
premium_generator,2022,60.0,6.1,-0.36499999999999977
premium_generator,2022,60.0,6.2,-0.3800000000000001
premium_generator,2022,60.0,6.3,-0.3949999999999998
premium_generator,2022,60.0,6.4,-0.41000000000000014
premium_generator,2022,60.0,6.5,-0.4249999999999998
premium_generator,2022,60.0,6.6,-0.43999999999999995
premium_generator,2022,60.0,6.7,-0.45499999999999985
premium_generator,2022,60.0,6.8,-0.47
premium_generator,2022,60.0,6.9,-0.4850000000000001
premium_generator,2022,60.0,7.0,-0.5
premium_generator,2022,60.0,7.1,-0.5149999999999997
premium_generator,2022,60.0,7.2,-0.53
premium_generator,2022,60.0,7.3,-0.5449999999999997
premium_generator,2022,60.0,7.4,-0.56
premium_generator,2022,60.0,7.5,-0.575
premium_generator,2022,60.0,7.6,-0.5899999999999999
premium_generator,2022,60.0,7.7,-0.605
premium_generator,2022,60.0,7.8,-0.6199999999999999
premium_generator,2022,60.0,7.9,-0.635
premium_generator,2022,60.0,8.0,-0.6499999999999999
premium_generator,2022,90.0,0.02,0.0
premium_generator,2022,90.0,0.04,0.0
premium_generator,2022,90.0,0.06,0.0
premium_generator,2022,90.0,0.08,0.0
premium_generator,2022,90.0,0.1,0.0
premium_generator,2022,90.0,0.12,0.0
premium_generator,2022,90.0,0.14,0.0
premium_generator,2022,90.0,0.16,0.0
premium_generator,2022,90.0,0.18,0.0
premium_generator,2022,90.0,0.2,0.0
premium_generator,2022,90.0,0.22,0.0
premium_generator,2022,90.0,0.24,0.0
premium_generator,2022,90.0,0.26,0.0
premium_generator,2022,90.0,0.28,0.0
premium_generator,2022,90.0,0.3,0.0
premium_generator,2022,90.0,0.32,0.0
premium_generator,2022,90.0,0.34,0.0
premium_generator,2022,90.0,0.36,0.0
premium_generator,2022,90.0,0.38,0.0
premium_generator,2022,90.0,0.4,0.0
premium_generator,2022,90.0,0.42,0.0
premium_generator,2022,90.0,0.44,0.0
premium_generator,2022,90.0,0.46,0.0
premium_generator,2022,90.0,0.48,0.0
premium_generator,2022,90.0,0.5,0.0
premium_generator,2022,90.0,0.52,0.0
premium_generator,2022,90.0,0.54,0.0
premium_generator,2022,90.0,0.56,0.0
premium_generator,2022,90.0,0.58,0.0
premium_generator,2022,90.0,0.6,0.0
premium_generator,2022,90.0,0.62,0.0
premium_generator,2022,90.0,0.64,0.0
premium_generator,2022,90.0,0.66,0.0
premium_generator,2022,90.0,0.68,0.0
premium_generator,2022,90.0,0.7,0.0
premium_generator,2022,90.0,0.72,0.0
premium_generator,2022,90.0,0.74,0.0
premium_generator,2022,90.0,0.76,0.0
premium_generator,2022,90.0,0.78,0.0
premium_generator,2022,90.0,0.8,0.0
premium_generator,2022,90.0,0.82,0.0
premium_generator,2022,90.0,0.84,0.0
premium_generator,2022,90.0,0.86,0.0
premium_generator,2022,90.0,0.88,0.0
premium_generator,2022,90.0,0.9,0.0
premium_generator,2022,90.0,0.92,0.0
premium_generator,2022,90.0,0.94,0.0
premium_generator,2022,90.0,0.96,0.0
premium_generator,2022,90.0,0.98,0.0
premium_generator,2022,90.0,1.0,0.0
premium_generator,2022,90.0,1.1,0.0
premium_generator,2022,90.0,1.2,0.0
premium_generator,2022,90.0,1.3,0.0
premium_generator,2022,90.0,1.4,0.0
premium_generator,2022,90.0,1.5,0.0
premium_generator,2022,90.0,1.6,0.0
premium_generator,2022,90.0,1.7,0.0
premium_generator,2022,90.0,1.8,0.0
premium_generator,2022,90.0,1.9,0.0
premium_generator,2022,90.0,2.0,0.0
premium_generator,2022,90.0,2.1,0.0
premium_generator,2022,90.0,2.2,0.0
premium_generator,2022,90.0,2.3,0.0
premium_generator,2022,90.0,2.4,0.0
premium_generator,2022,90.0,2.5,0.0
premium_generator,2022,90.0,2.6,0.0
premium_generator,2022,90.0,2.7,0.0
premium_generator,2022,90.0,2.8,0.0
premium_generator,2022,90.0,2.9,0.0
premium_generator,2022,90.0,3.0,0.0
premium_generator,2022,90.0,3.1,0.0
premium_generator,2022,90.0,3.2,0.0
premium_generator,2022,90.0,3.3,0.0
premium_generator,2022,90.0,3.4,0.0
premium_generator,2022,90.0,3.5,0.0
premium_generator,2022,90.0,3.6,0.0
premium_generator,2022,90.0,3.7,0.0
premium_generator,2022,90.0,3.8,0.0
premium_generator,2022,90.0,3.9,0.0
premium_generator,2022,90.0,4.0,0.0
premium_generator,2022,90.0,4.1,0.0
premium_generator,2022,90.0,4.2,0.0
premium_generator,2022,90.0,4.3,0.0
premium_generator,2022,90.0,4.4,0.0
premium_generator,2022,90.0,4.5,0.0
premium_generator,2022,90.0,4.6,0.0
premium_generator,2022,90.0,4.7,0.0
premium_generator,2022,90.0,4.8,0.0
premium_generator,2022,90.0,4.9,0.0
premium_generator,2022,90.0,5.0,0.0
premium_generator,2022,90.0,5.1,0.0
premium_generator,2022,90.0,5.2,0.0
premium_generator,2022,90.0,5.3,0.0
premium_generator,2022,90.0,5.4,0.0
premium_generator,2022,90.0,5.5,0.0
premium_generator,2022,90.0,5.6,0.0
premium_generator,2022,90.0,5.7,0.0
premium_generator,2022,90.0,5.8,0.0
premium_generator,2022,90.0,5.9,0.0
premium_generator,2022,90.0,6.0,0.0
premium_generator,2022,90.0,6.1,0.0
premium_generator,2022,90.0,6.2,0.0
premium_generator,2022,90.0,6.3,0.0
premium_generator,2022,90.0,6.4,0.0
premium_generator,2022,90.0,6.5,0.0
premium_generator,2022,90.0,6.6,0.0
premium_generator,2022,90.0,6.7,0.0
premium_generator,2022,90.0,6.8,0.0
premium_generator,2022,90.0,6.9,0.0
premium_generator,2022,90.0,7.0,0.0
premium_generator,2022,90.0,7.1,0.0
premium_generator,2022,90.0,7.2,0.0
premium_generator,2022,90.0,7.3,0.0
premium_generator,2022,90.0,7.4,0.0
premium_generator,2022,90.0,7.5,0.0
premium_generator,2022,90.0,7.6,0.0
premium_generator,2022,90.0,7.7,0.0
premium_generator,2022,90.0,7.8,0.0
premium_generator,2022,90.0,7.9,0.0
premium_generator,2022,90.0,8.0,0.0
flexible_load,2022,0.0,0.02,0.8305714285714285
flexible_load,2022,0.0,0.04,0.8182857142857143
flexible_load,2022,0.0,0.06,0.806
flexible_load,2022,0.0,0.08,0.7937142857142857
flexible_load,2022,0.0,0.1,0.7814285714285714
flexible_load,2022,0.0,0.12,0.7691428571428571
flexible_load,2022,0.0,0.14,0.7568571428571429
flexible_load,2022,0.0,0.16,0.7445714285714286
flexible_load,2022,0.0,0.18,0.7322857142857143
flexible_load,2022,0.0,0.2,0.72
